,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
10680,peflov,[],['call'],33.4763,-112.0906,Agapornis roseicollis,Rosy-faced Lovebird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:50,https://www.xeno-canto.org/267030,peflov/XC267030.ogg
10681,peflov,[],['call'],33.4763,-112.0906,Agapornis roseicollis,Rosy-faced Lovebird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:50,https://www.xeno-canto.org/267031,peflov/XC267031.ogg
10683,peflov,[],['call'],33.3769,-111.9415,Agapornis roseicollis,Rosy-faced Lovebird,Jim Holmes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:00,https://www.xeno-canto.org/305112,peflov/XC305112.ogg
10685,peflov,[],['call'],43.742,7.314,Agapornis roseicollis,Rosy-faced Lovebird,Joss Deffarges,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,12:21,https://www.xeno-canto.org/309867,peflov/XC309867.ogg
10686,peflov,[],['call'],33.5145,-111.906,Agapornis roseicollis,Rosy-faced Lovebird,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:20,https://www.xeno-canto.org/339567,peflov/XC339567.ogg
10687,peflov,"['houfin', 'houspa']",['call'],33.3578,-111.9402,Agapornis roseicollis,Rosy-faced Lovebird,Ryan P. O'Donnell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:48,https://www.xeno-canto.org/345740,peflov/XC345740.ogg
10689,peflov,[],['call'],43.0104,12.6388,Agapornis roseicollis,Rosy-faced Lovebird,Luca Fabbriccini,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,19:30,https://www.xeno-canto.org/379349,peflov/XC379349.ogg
10690,peflov,[],['call'],-19.233,18.4999,Agapornis roseicollis,Rosy-faced Lovebird,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,14:00,https://www.xeno-canto.org/379752,peflov/XC379752.ogg
10692,peflov,['houfin'],['call'],32.2326,-110.9332,Agapornis roseicollis,Rosy-faced Lovebird,Scott Olmstead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:30,https://www.xeno-canto.org/432873,peflov/XC432873.ogg
10693,peflov,[],['call'],-17.3524,13.8784,Agapornis roseicollis,Rosy-faced Lovebird,Gareth K.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/446068,peflov/XC446068.ogg
10694,peflov,[],['flight call'],33.4759,-112.0892,Agapornis roseicollis,Rosy-faced Lovebird,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:44,https://www.xeno-canto.org/453132,peflov/XC453132.ogg
10696,peflov,[],"['call', 'flight call']",33.4759,-112.0892,Agapornis roseicollis,Rosy-faced Lovebird,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:21,https://www.xeno-canto.org/453160,peflov/XC453160.ogg
10697,peflov,[],"['call', 'flight call']",33.4759,-112.0892,Agapornis roseicollis,Rosy-faced Lovebird,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:34,https://www.xeno-canto.org/453162,peflov/XC453162.ogg
10698,peflov,[],['call'],33.4759,-112.0892,Agapornis roseicollis,Rosy-faced Lovebird,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:02,https://www.xeno-canto.org/453163,peflov/XC453163.ogg
10701,peflov,[],['flight call'],33.4759,-112.0892,Agapornis roseicollis,Rosy-faced Lovebird,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:18,https://www.xeno-canto.org/453167,peflov/XC453167.ogg
10702,peflov,[],['call'],33.4759,-112.0892,Agapornis roseicollis,Rosy-faced Lovebird,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:12,https://www.xeno-canto.org/453168,peflov/XC453168.ogg
10703,peflov,[],['call'],33.5349,-111.9636,Agapornis roseicollis,Rosy-faced Lovebird,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/469510,peflov/XC469510.ogg
10704,peflov,[],['call'],33.5349,-111.9636,Agapornis roseicollis,Rosy-faced Lovebird,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/469511,peflov/XC469511.ogg
10707,peflov,[],['call'],33.4758,-112.0889,Agapornis roseicollis,Rosy-faced Lovebird,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:00,https://www.xeno-canto.org/489755,peflov/XC489755.ogg
10709,perfal,[],['flight call'],-24.0458,-52.3828,Falco peregrinus,Peregrine Falcon,Luiz C.  Silva,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,18:00,https://www.xeno-canto.org/129749,perfal/XC129749.ogg
10711,perfal,[],['call'],53.4914,6.1743,Falco peregrinus,Peregrine Falcon,Rob van Bemmelen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,15:14,https://www.xeno-canto.org/153806,perfal/XC153806.ogg
10713,perfal,[],['call'],-37.8158,144.9569,Falco peregrinus,Peregrine Falcon,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,14:00,https://www.xeno-canto.org/188407,perfal/XC188407.ogg
10714,perfal,[],"['call', 'none']",48.4703,-123.3761,Falco peregrinus,Peregrine Falcon,Brent Beach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:30,https://www.xeno-canto.org/189998,perfal/XC189998.ogg
10715,perfal,[],['alarm call'],39.8276,-6.0577,Falco peregrinus,Peregrine Falcon,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,11:30,https://www.xeno-canto.org/190488,perfal/XC190488.ogg
10717,perfal,[],['alarm call'],51.7673,4.7955,Falco peregrinus,Peregrine Falcon,Albert de Jong,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,15:30,https://www.xeno-canto.org/197384,perfal/XC197384.ogg
10719,perfal,[],"['call', 'juvenile']",50.8381,4.432,Falco peregrinus,Peregrine Falcon,Paulo Paixão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:25,https://www.xeno-canto.org/198259,perfal/XC198259.ogg
10720,perfal,[],['call'],48.4814,-123.5399,Falco peregrinus,Peregrine Falcon,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:00,https://www.xeno-canto.org/209343,perfal/XC209343.ogg
10721,perfal,[],['call'],19.1864,73.0213,Falco peregrinus,Peregrine Falcon,Sushant more,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:30,https://www.xeno-canto.org/212924,perfal/XC212924.ogg
10722,perfal,[],"['alarm call', 'female']",52.2821,20.9763,Falco peregrinus,Peregrine Falcon,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:40,https://www.xeno-canto.org/213531,perfal/XC213531.ogg
10724,perfal,[],"['begging call', 'female']",52.2821,20.9763,Falco peregrinus,Peregrine Falcon,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:40,https://www.xeno-canto.org/213535,perfal/XC213535.ogg
10726,perfal,[],['alarm call'],43.0923,-0.4415,Falco peregrinus,Peregrine Falcon,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:00,https://www.xeno-canto.org/244432,perfal/XC244432.ogg
10727,perfal,[],['alarm call'],43.0923,-0.4415,Falco peregrinus,Peregrine Falcon,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:00,https://www.xeno-canto.org/244433,perfal/XC244433.ogg
10729,perfal,[],"['call', 'female']",29.3638,79.234,Falco peregrinus,Peregrine Falcon,vir joshi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/252127,perfal/XC252127.ogg
10731,perfal,[],['call'],33.0495,-108.5382,Falco peregrinus,Peregrine Falcon,Jarrod Swackhamer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/254335,perfal/XC254335.ogg
10732,perfal,[],['calls'],-2.247,-80.941,Falco peregrinus,Peregrine Falcon,John V. Moore,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,?,https://www.xeno-canto.org/257405,perfal/XC257405.ogg
10734,perfal,[],['wing noise'],-2.247,-80.941,Falco peregrinus,Peregrine Falcon,John V. Moore,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,?,https://www.xeno-canto.org/257407,perfal/XC257407.ogg
10735,perfal,[],['call'],50.4612,16.359,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:30,https://www.xeno-canto.org/266616,perfal/XC266616.ogg
10737,perfal,[],"['begging call', 'juvenile']",34.2541,-113.9918,Falco peregrinus,Peregrine Falcon,Eric Hough,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:30,https://www.xeno-canto.org/291159,perfal/XC291159.ogg
10738,perfal,[],['begging call'],58.1629,13.1204,Falco peregrinus,Peregrine Falcon,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,06:11,https://www.xeno-canto.org/293034,perfal/XC293034.ogg
10740,perfal,[],['alarm call'],58.1629,13.1204,Falco peregrinus,Peregrine Falcon,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,05:59,https://www.xeno-canto.org/293036,perfal/XC293036.ogg
10741,perfal,[],"['female', 'flight call', 'male']",18.0024,-94.5653,Falco peregrinus,Peregrine Falcon,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,09:00,https://www.xeno-canto.org/294044,perfal/XC294044.ogg
10742,perfal,[],['call'],46.9786,4.6449,Falco peregrinus,Peregrine Falcon,Gerard OLIVIER,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:00,https://www.xeno-canto.org/296658,perfal/XC296658.ogg
10743,perfal,[],['male'],41.4922,-7.498,Falco peregrinus,Peregrine Falcon,Paulo Belo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/305058,perfal/XC305058.ogg
10746,perfal,[],"['begging call', 'female']",50.4649,16.3907,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,06:00,https://www.xeno-canto.org/309785,perfal/XC309785.ogg
10747,perfal,[],['call'],35.7438,8.3801,Falco peregrinus,Peregrine Falcon,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,09:40,https://www.xeno-canto.org/310184,perfal/XC310184.ogg
10749,perfal,[],['song'],47.1765,7.3232,Falco peregrinus,Peregrine Falcon,Pascal Christe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,09:00,https://www.xeno-canto.org/314272,perfal/XC314272.ogg
10750,perfal,[],"['call', 'female']",50.4612,16.359,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,05:30,https://www.xeno-canto.org/317921,perfal/XC317921.ogg
10751,perfal,"['jabwar', 'warwhe1']","['begging call', 'juvenile', 'voice of fledglings']",34.8961,135.8476,Falco peregrinus,Peregrine Falcon,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,11:00,https://www.xeno-canto.org/318022,perfal/XC318022.ogg
10752,perfal,[],['flight call'],49.5876,13.7916,Falco peregrinus,Peregrine Falcon,VlkStinu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,15:30,https://www.xeno-canto.org/318415,perfal/XC318415.ogg
10754,perfal,[],['call'],34.684,135.5274,Falco peregrinus,Peregrine Falcon,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:30,https://www.xeno-canto.org/340526,perfal/XC340526.ogg
10756,perfal,[],['flight call'],16.46,-85.8662,Falco peregrinus,Peregrine Falcon,Roland Rumm,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,11:30,https://www.xeno-canto.org/344846,perfal/XC344846.ogg
10757,perfal,[],['alarm call'],42.6934,131.368,Falco peregrinus,Peregrine Falcon,Albert Lastukhin & Yuri Glushchenko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:00,https://www.xeno-canto.org/344930,perfal/XC344930.ogg
10758,perfal,[],['call'],30.0158,-115.5361,Falco peregrinus,Peregrine Falcon,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,11:25,https://www.xeno-canto.org/347965,perfal/XC347965.ogg
10760,perfal,[],['call'],-8.7689,121.8221,Falco peregrinus,Peregrine Falcon,Raf Drijvers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,?,https://www.xeno-canto.org/350547,perfal/XC350547.ogg
10761,perfal,[],['alarm call'],44.0046,1.6899,Falco peregrinus,Peregrine Falcon,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,19:35,https://www.xeno-canto.org/356179,perfal/XC356179.ogg
10762,perfal,[],['flight call'],28.666,-81.0674,Falco peregrinus,Peregrine Falcon,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:09,https://www.xeno-canto.org/357620,perfal/XC357620.ogg
10765,perfal,[],['call'],-33.419,148.5066,Falco peregrinus,Peregrine Falcon,Greg McLachlan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,15:00,https://www.xeno-canto.org/365189,perfal/XC365189.ogg
10766,perfal,[],"['call', 'female']",42.827,13.7118,Falco peregrinus,Peregrine Falcon,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,11:00,https://www.xeno-canto.org/368243,perfal/XC368243.ogg
10768,perfal,[],"['call', 'flight call', 'juvenile']",42.9922,6.1862,Falco peregrinus,Peregrine Falcon,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,20:00,https://www.xeno-canto.org/376868,perfal/XC376868.ogg
10769,perfal,[],['call'],50.1789,-120.5085,Falco peregrinus,Peregrine Falcon,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,11:30,https://www.xeno-canto.org/381787,perfal/XC381787.ogg
10770,perfal,[],['flight call'],59.3132,24.1129,Falco peregrinus,Peregrine Falcon,Juha Saari,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,11:45,https://www.xeno-canto.org/385592,perfal/XC385592.ogg
10771,perfal,[],['call'],54.1374,-131.6808,Falco peregrinus,Peregrine Falcon,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:00,https://www.xeno-canto.org/390759,perfal/XC390759.ogg
10774,perfal,[],['alarm call'],51.2292,5.255,Falco peregrinus,Peregrine Falcon,Toon Jansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:00,https://www.xeno-canto.org/393752,perfal/XC393752.ogg
10775,perfal,[],['call'],70.9409,147.9749,Falco peregrinus,Peregrine Falcon,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/396633,perfal/XC396633.ogg
10777,perfal,[],['call'],70.9409,147.9749,Falco peregrinus,Peregrine Falcon,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/396635,perfal/XC396635.ogg
10778,perfal,[],['call'],70.9409,147.9749,Falco peregrinus,Peregrine Falcon,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/396636,perfal/XC396636.ogg
10779,perfal,[],"['adult', 'call', 'juvenile']",-12.2408,122.9632,Falco peregrinus,Peregrine Falcon,Nigel Jackett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,16:25,https://www.xeno-canto.org/400696,perfal/XC400696.ogg
10780,perfal,[],"['begging call', 'juvenile']",68.8588,15.7251,Falco peregrinus,Peregrine Falcon,Karl-Birger Strann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/401971,perfal/XC401971.ogg
10782,perfal,[],"['female', 'mating']",50.4594,16.381,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:00,https://www.xeno-canto.org/405710,perfal/XC405710.ogg
10784,perfal,[],['call'],46.9846,7.2564,Falco peregrinus,Peregrine Falcon,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:30,https://www.xeno-canto.org/406304,perfal/XC406304.ogg
10785,perfal,[],['alarm call'],46.9846,7.2564,Falco peregrinus,Peregrine Falcon,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:00,https://www.xeno-canto.org/406325,perfal/XC406325.ogg
10786,perfal,[],"['alarm call', 'female']",-23.9657,-46.3161,Falco peregrinus,Peregrine Falcon,Robson Silva e Silva,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:00,https://www.xeno-canto.org/406805,perfal/XC406805.ogg
10789,perfal,[],"['alarm call', 'female', 'male']",49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,9:30,https://www.xeno-canto.org/421684,perfal/XC421684.ogg
10790,perfal,[],['call'],42.779,13.5782,Falco peregrinus,Peregrine Falcon,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:30,https://www.xeno-canto.org/425039,perfal/XC425039.ogg
10791,perfal,['eurwig'],['flight call'],67.6375,52.9032,Falco peregrinus,Peregrine Falcon,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,20:00,https://www.xeno-canto.org/430805,perfal/XC430805.ogg
10793,perfal,[],"['begging call', 'call']",48.4194,11.7839,Falco peregrinus,Peregrine Falcon,Julia Wittmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/437532,perfal/XC437532.ogg
10794,perfal,[],['call'],49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:00,https://www.xeno-canto.org/437624,perfal/XC437624.ogg
10795,perfal,[],['call'],49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:00,https://www.xeno-canto.org/437625,perfal/XC437625.ogg
10797,perfal,[],"['call', 'juvenile']",51.5071,-0.0805,Falco peregrinus,Peregrine Falcon,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/447133,perfal/XC447133.ogg
10798,perfal,[],['call'],49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,08:00,https://www.xeno-canto.org/448557,perfal/XC448557.ogg
10800,perfal,[],"['alarm call', 'flight call']",49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:30,https://www.xeno-canto.org/448574,perfal/XC448574.ogg
10802,perfal,[],['call'],32.686,-117.243,Falco peregrinus,Peregrine Falcon,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:15,https://www.xeno-canto.org/448952,perfal/XC448952.ogg
10803,perfal,[],['call'],32.686,-117.243,Falco peregrinus,Peregrine Falcon,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:04,https://www.xeno-canto.org/449508,perfal/XC449508.ogg
10805,perfal,[],['call'],45.4708,10.9892,Falco peregrinus,Peregrine Falcon,maudoc,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:00,https://www.xeno-canto.org/460102,perfal/XC460102.ogg
10806,perfal,[],['call'],41.6092,-8.4078,Falco peregrinus,Peregrine Falcon,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,10:21,https://www.xeno-canto.org/461600,perfal/XC461600.ogg
10808,perfal,[],['alarm call'],-31.387,-57.9656,Falco peregrinus,Peregrine Falcon,Luciano Buck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/463104,perfal/XC463104.ogg
10809,perfal,[],['flight call'],-31.3869,-57.9655,Falco peregrinus,Peregrine Falcon,Luciano Buck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:00,https://www.xeno-canto.org/463106,perfal/XC463106.ogg
10812,perfal,[],"['call', 'flight call']",51.4024,4.4309,Falco peregrinus,Peregrine Falcon,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,00:00,https://www.xeno-canto.org/474915,perfal/XC474915.ogg
10813,perfal,[],['call'],54.9749,12.548,Falco peregrinus,Peregrine Falcon,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:15,https://www.xeno-canto.org/481761,perfal/XC481761.ogg
10815,perfal,[],"['alarm call', 'call']",-34.2075,150.8612,Falco peregrinus,Peregrine Falcon,Greg McLachlan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:00,https://www.xeno-canto.org/488748,perfal/XC488748.ogg
10816,perfal,[],"['begging call', 'juvenile']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/493700,perfal/XC493700.ogg
10818,perfal,[],['call'],64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/493702,perfal/XC493702.ogg
10819,perfal,[],['call'],64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/493703,perfal/XC493703.ogg
10820,perfal,[],"['begging call', 'call']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:30,https://www.xeno-canto.org/496049,perfal/XC496049.ogg
10822,perfal,[],['call'],35.1723,136.1676,Falco peregrinus,Peregrine Falcon,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,08:05,https://www.xeno-canto.org/499207,perfal/XC499207.ogg
10824,perfal,[],"['begging call', 'flight call']",-2.839,-78.9411,Falco peregrinus,Peregrine Falcon,Paul Molina Abril,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,10:00,https://www.xeno-canto.org/502886,perfal/XC502886.ogg
10825,perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:37,https://www.xeno-canto.org/503577,perfal/XC503577.ogg
10826,perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,08:27,https://www.xeno-canto.org/503578,perfal/XC503578.ogg
10828,perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,12:04,https://www.xeno-canto.org/503580,perfal/XC503580.ogg
10829,perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:35,https://www.xeno-canto.org/503581,perfal/XC503581.ogg
10831,perfal,[],"['call', 'life stage uncertain', 'sex uncertain']",53.5337,-1.7832,Falco peregrinus,Peregrine Falcon,David Pennington,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:45,https://www.xeno-canto.org/503949,perfal/XC503949.ogg
10832,perfal,[],"['call', 'sex uncertain']",-31.3872,-57.9689,Falco peregrinus,Peregrine Falcon,Pedro Rinaldi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/510907,perfal/XC510907.ogg
10833,perfal,[],['call'],-8.5004,35.9066,Falco peregrinus,Peregrine Falcon,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,12:17,https://www.xeno-canto.org/517284,perfal/XC517284.ogg
10835,perfal,[],"['aberrant', 'adult', 'alarm call', 'male']",-16.6869,-49.2648,Falco peregrinus,Peregrine Falcon,Nunes D'Acosta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,09:30,https://www.xeno-canto.org/531886,perfal/XC531886.ogg
10836,perfal,[],"['life stage uncertain', 'sex uncertain', 'song']",-16.6869,-49.2648,Falco peregrinus,Peregrine Falcon,NUNES D'ACOSTA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:30,https://www.xeno-canto.org/533792,perfal/XC533792.ogg
10839,perfal,[],"['adult', 'begging call', 'call', 'juvenile', 'sex uncertain']",45.5575,-122.6912,Falco peregrinus,Peregrine Falcon,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,11:57,https://www.xeno-canto.org/545882,perfal/XC545882.ogg
10840,perfal,[],"['adult', 'begging call', 'call', 'juvenile', 'sex uncertain']",45.5575,-122.6912,Falco peregrinus,Peregrine Falcon,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,11:58,https://www.xeno-canto.org/545883,perfal/XC545883.ogg
10841,perfal,[],['alarm call'],43.3288,5.2262,Falco peregrinus,Peregrine Falcon,Charlie Bodin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/549863,perfal/XC549863.ogg
10842,perfal,[],"['call', 'flight call']",49.0101,-1.0627,Falco peregrinus,Peregrine Falcon,Franck Letellier ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,15:30,https://www.xeno-canto.org/552453,perfal/XC552453.ogg
10844,perfal,[],"['begging call', 'call', 'flight call', 'juvenile', 'male']",49.0801,1.6729,Falco peregrinus,Peregrine Falcon,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:00,https://www.xeno-canto.org/563848,perfal/XC563848.ogg
10845,perfal,[],"['begging call', 'call', 'flight call', 'juvenile', 'male']",49.0801,1.6729,Falco peregrinus,Peregrine Falcon,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:00,https://www.xeno-canto.org/563849,perfal/XC563849.ogg
10847,perfal,[],"['flight call', 'juvenile', 'male']",49.0801,1.6729,Falco peregrinus,Peregrine Falcon,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:00,https://www.xeno-canto.org/563852,perfal/XC563852.ogg
10849,perfal,[],"['begging call', 'flight call', 'juvenile']",42.3534,-0.7945,Falco peregrinus,Peregrine Falcon,Eduardo Realinho,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,18:30,https://www.xeno-canto.org/569799,perfal/XC569799.ogg
