,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
14226,wesmea,[],"['call', 'song']",29.1834,-108.1226,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:23,https://www.xeno-canto.org/337565,wesmea/XC337565.ogg
14229,wesmea,"['houspa', 'wesmea']",['call'],29.1834,-108.1226,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:36,https://www.xeno-canto.org/337568,wesmea/XC337568.ogg
14230,wesmea,['wesmea'],['call'],29.1834,-108.1226,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:42,https://www.xeno-canto.org/337569,wesmea/XC337569.ogg
14231,wesmea,['wesmea'],"['call', 'song']",29.1834,-108.1226,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:37,https://www.xeno-canto.org/337570,wesmea/XC337570.ogg
14235,wesmea,['wesmea'],"['call', 'song']",29.1834,-108.1226,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:35,https://www.xeno-canto.org/337575,wesmea/XC337575.ogg
14238,wesmea,[],['Subsong(?)'],40.5574,-104.9671,Sturnella neglecta,Western Meadowlark,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,12:30,https://www.xeno-canto.org/339637,wesmea/XC339637.ogg
14240,wesmea,[],['call'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:02,https://www.xeno-canto.org/341529,wesmea/XC341529.ogg
14241,wesmea,[],['song'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:04,https://www.xeno-canto.org/341688,wesmea/XC341688.ogg
14244,wesmea,[],['song'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:08,https://www.xeno-canto.org/341691,wesmea/XC341691.ogg
14246,wesmea,[],['call'],40.0215,-105.0941,Sturnella neglecta,Western Meadowlark,Ted Floyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,15:39,https://www.xeno-canto.org/349624,wesmea/XC349624.ogg
14248,wesmea,[],['song'],48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:17,https://www.xeno-canto.org/355271,wesmea/XC355271.ogg
14250,wesmea,[],['song'],48.4555,-111.367,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,14:31,https://www.xeno-canto.org/355285,wesmea/XC355285.ogg
14252,wesmea,[],['call'],48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:05,https://www.xeno-canto.org/355300,wesmea/XC355300.ogg
14253,wesmea,[],['song'],48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,06:19,https://www.xeno-canto.org/355301,wesmea/XC355301.ogg
14256,wesmea,[],['song'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,09:38,https://www.xeno-canto.org/355304,wesmea/XC355304.ogg
14258,wesmea,[],['song'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:42,https://www.xeno-canto.org/355306,wesmea/XC355306.ogg
14260,wesmea,[],['song'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:47,https://www.xeno-canto.org/355345,wesmea/XC355345.ogg
14262,wesmea,[],['song'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:50,https://www.xeno-canto.org/355348,wesmea/XC355348.ogg
14263,wesmea,[],['song'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:51,https://www.xeno-canto.org/355349,wesmea/XC355349.ogg
14266,wesmea,[],"['call', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,06:04,https://www.xeno-canto.org/355354,wesmea/XC355354.ogg
14267,wesmea,[],"['call', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,06:05,https://www.xeno-canto.org/355355,wesmea/XC355355.ogg
14269,wesmea,"['cangoo', 'moudov']",['song'],48.01,-106.4336,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,19:40,https://www.xeno-canto.org/355357,wesmea/XC355357.ogg
14271,wesmea,[],"['call', 'flight song', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:52,https://www.xeno-canto.org/355361,wesmea/XC355361.ogg
14273,wesmea,[],"['flight song', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:41,https://www.xeno-canto.org/355365,wesmea/XC355365.ogg
14275,wesmea,['mallar3'],"['flight song', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:12,https://www.xeno-canto.org/355367,wesmea/XC355367.ogg
14276,wesmea,[],['song'],48.4555,-111.367,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,13:44,https://www.xeno-canto.org/355368,wesmea/XC355368.ogg
14279,wesmea,[],['song'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:10,https://www.xeno-canto.org/355371,wesmea/XC355371.ogg
14281,wesmea,[],"['call', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,06:21,https://www.xeno-canto.org/355373,wesmea/XC355373.ogg
14282,wesmea,[],['song'],48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:27,https://www.xeno-canto.org/355374,wesmea/XC355374.ogg
14285,wesmea,[],"['call', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:19,https://www.xeno-canto.org/355377,wesmea/XC355377.ogg
14286,wesmea,[],['song'],48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:29,https://www.xeno-canto.org/355378,wesmea/XC355378.ogg
14289,wesmea,[],['song'],48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,10:48,https://www.xeno-canto.org/355381,wesmea/XC355381.ogg
14290,wesmea,[],['song'],48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,05:50,https://www.xeno-canto.org/355382,wesmea/XC355382.ogg
14292,wesmea,[],"['flight call', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,05:53,https://www.xeno-canto.org/355384,wesmea/XC355384.ogg
14295,wesmea,[],"['call', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:14,https://www.xeno-canto.org/355387,wesmea/XC355387.ogg
14296,wesmea,[],['song'],48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,11:38,https://www.xeno-canto.org/355388,wesmea/XC355388.ogg
14300,wesmea,[],"['call', 'song']",37.1779,-120.6158,Sturnella neglecta,Western Meadowlark,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,9:09,https://www.xeno-canto.org/357660,wesmea/XC357660.ogg
14301,wesmea,[],"['secondary softer vocalization', 'song']",47.204,-120.727,Sturnella neglecta,Western Meadowlark,Bruce Lagerquist,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,12:00,https://www.xeno-canto.org/367439,wesmea/XC367439.ogg
14304,wesmea,[],['song'],39.6428,-102.1585,Sturnella neglecta,Western Meadowlark,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,6:46,https://www.xeno-canto.org/368631,wesmea/XC368631.ogg
14306,wesmea,[],['song'],33.9053,-106.8681,Sturnella neglecta,Western Meadowlark,Russ Wigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:30,https://www.xeno-canto.org/370746,wesmea/XC370746.ogg
14308,wesmea,[],"['call', 'song']",48.784,-112.0507,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,15:21,https://www.xeno-canto.org/371739,wesmea/XC371739.ogg
14310,wesmea,[],['song'],25.0202,-100.5896,Sturnella neglecta,Western Meadowlark,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:00,https://www.xeno-canto.org/371784,wesmea/XC371784.ogg
14312,wesmea,[],['song'],25.0202,-100.5896,Sturnella neglecta,Western Meadowlark,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/371788,wesmea/XC371788.ogg
14314,wesmea,[],['song'],48.5309,-112.1172,Sturnella neglecta,Western Meadowlark,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,09:09,https://www.xeno-canto.org/372033,wesmea/XC372033.ogg
14316,wesmea,['wesmea'],['song'],40.6967,-104.3996,Sturnella neglecta,Western Meadowlark,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:00,https://www.xeno-canto.org/373512,wesmea/XC373512.ogg
14318,wesmea,[],['call'],48.0185,-106.4556,Sturnella neglecta,Western Meadowlark,Matt Wistrand,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,18:15,https://www.xeno-canto.org/374031,wesmea/XC374031.ogg
14321,wesmea,[],"['male', 'song']",39.2384,-119.7668,Sturnella neglecta,Western Meadowlark,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,10:00,https://www.xeno-canto.org/375745,wesmea/XC375745.ogg
14323,wesmea,[],['song'],53.2756,-120.0789,Sturnella neglecta,Western Meadowlark,Jeff Dyck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,14:30,https://www.xeno-canto.org/376423,wesmea/XC376423.ogg
14324,wesmea,[],['song'],39.6466,-120.3786,Sturnella neglecta,Western Meadowlark,Jeremy Minns,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:38,https://www.xeno-canto.org/377864,wesmea/XC377864.ogg
14326,wesmea,[],['song'],25.1137,-101.093,Sturnella neglecta,Western Meadowlark,Leonardo Guzman Hernandez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/398813,wesmea/XC398813.ogg
14329,wesmea,[],['song'],45.83,-111.8652,Sturnella neglecta,Western Meadowlark,Tom Forwood Jr.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,05:00,https://www.xeno-canto.org/408939,wesmea/XC408939.ogg
14330,wesmea,['ribgul'],['song'],47.3815,-114.0322,Sturnella neglecta,Western Meadowlark,Kent Livezey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,12:01,https://www.xeno-canto.org/416307,wesmea/XC416307.ogg
14331,wesmea,[],['song'],38.7509,-114.5653,Sturnella neglecta,Western Meadowlark,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:00,https://www.xeno-canto.org/418020,wesmea/XC418020.ogg
14335,wesmea,[],['song'],39.1778,-114.389,Sturnella neglecta,Western Meadowlark,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:30,https://www.xeno-canto.org/420263,wesmea/XC420263.ogg
14337,wesmea,[],['song'],48.4732,-123.3999,Sturnella neglecta,Western Meadowlark,CARL HUGHES,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:30,https://www.xeno-canto.org/425024,wesmea/XC425024.ogg
14338,wesmea,[],['call'],40.6161,-117.3455,Sturnella neglecta,Western Meadowlark,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,05:00,https://www.xeno-canto.org/425095,wesmea/XC425095.ogg
14340,wesmea,[],['song'],38.5313,-121.0443,Sturnella neglecta,Western Meadowlark,Ed Pandolfino,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:25,https://www.xeno-canto.org/442211,wesmea/XC442211.ogg
14343,wesmea,[],['song'],33.0881,-115.7097,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:27,https://www.xeno-canto.org/452089,wesmea/XC452089.ogg
14345,wesmea,[],"['call', 'song']",33.354,-114.6867,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,16:32,https://www.xeno-canto.org/453179,wesmea/XC453179.ogg
14346,wesmea,['houfin'],['song'],33.0461,-116.9362,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:19,https://www.xeno-canto.org/453337,wesmea/XC453337.ogg
14347,wesmea,[],['call'],33.0461,-116.9362,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:15,https://www.xeno-canto.org/453338,wesmea/XC453338.ogg
14349,wesmea,[],['song'],31.9387,-105.2013,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:55,https://www.xeno-canto.org/453905,wesmea/XC453905.ogg
14351,wesmea,[],['song'],35.5511,-105.1667,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:56,https://www.xeno-canto.org/459591,wesmea/XC459591.ogg
14353,wesmea,['wesmea'],"['Chup', 'Rattle', 'call', 'song']",35.2396,-119.9018,Sturnella neglecta,Western Meadowlark,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,9:08,https://www.xeno-canto.org/459752,wesmea/XC459752.ogg
14355,wesmea,[],['song'],34.9808,-106.677,Sturnella neglecta,Western Meadowlark,TJ Hathcock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/465605,wesmea/XC465605.ogg
14358,wesmea,[],['song'],38.5441,-121.8544,Sturnella neglecta,Western Meadowlark,Steve Hampton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:30,https://www.xeno-canto.org/467104,wesmea/XC467104.ogg
14360,wesmea,[],"['call', 'song']",46.8983,-123.0497,Sturnella neglecta,Western Meadowlark,bowtyler,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:09,https://www.xeno-canto.org/472287,wesmea/XC472287.ogg
14362,wesmea,"['houfin', 'houspa']",['song'],36.72,-102.5354,Sturnella neglecta,Western Meadowlark,Matthew L. Brady,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,12:00,https://www.xeno-canto.org/473804,wesmea/XC473804.ogg
14363,wesmea,[],['song'],41.6372,-118.6945,Sturnella neglecta,Western Meadowlark,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,05:00,https://www.xeno-canto.org/477781,wesmea/XC477781.ogg
14365,wesmea,[],['song'],41.7797,-115.1471,Sturnella neglecta,Western Meadowlark,Ed Pandolfino,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,05:55,https://www.xeno-canto.org/482953,wesmea/XC482953.ogg
14366,wesmea,[],['song'],48.4182,-106.4554,Sturnella neglecta,Western Meadowlark,Jacob Saucier,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,?,https://www.xeno-canto.org/500164,wesmea/XC500164.ogg
14368,wesmea,[],['song'],48.4182,-106.4554,Sturnella neglecta,Western Meadowlark,Jacob Saucier,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,?,https://www.xeno-canto.org/500166,wesmea/XC500166.ogg
14369,wesmea,"['redjun', 'zebdov']","['call', 'song']",22.2029,-159.473,Sturnella neglecta,Western Meadowlark,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,12:54,https://www.xeno-canto.org/503278,wesmea/XC503278.ogg
14373,wesmea,[],['song'],38.5901,-121.146,Sturnella neglecta,Western Meadowlark,Jerry S Cole,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:30,https://www.xeno-canto.org/528540,wesmea/XC528540.ogg
14375,wesmea,[],['call'],32.6675,-116.9268,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:44,https://www.xeno-canto.org/534184,wesmea/XC534184.ogg
14376,wesmea,[],['song'],32.6675,-116.9268,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:38,https://www.xeno-canto.org/534185,wesmea/XC534185.ogg
14378,wesmea,[],"['call', 'song']",32.6675,-116.9268,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:42,https://www.xeno-canto.org/539517,wesmea/XC539517.ogg
14381,wesmea,[],"['adult', 'call', 'male', 'song']",38.4507,-121.0916,Sturnella neglecta,Western Meadowlark,Ed Pandolfino,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/543667,wesmea/XC543667.ogg
14382,wesmea,[],"['adult', 'female', 'male', 'song']",38.4507,-121.0916,Sturnella neglecta,Western Meadowlark,Ed Pandolfino,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:33,https://www.xeno-canto.org/543669,wesmea/XC543669.ogg
14385,wesmea,[],['song'],32.564,-117.1256,Sturnella neglecta,Western Meadowlark,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:16,https://www.xeno-canto.org/544026,wesmea/XC544026.ogg
14386,wesmea,[],['song'],38.586,-121.637,Sturnella neglecta,Western Meadowlark,Steve Hampton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:30,https://www.xeno-canto.org/544064,wesmea/XC544064.ogg
14389,wesmea,[],['song'],40.8353,-106.4495,Sturnella neglecta,Western Meadowlark,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,4:30pm,https://www.xeno-canto.org/54611,wesmea/XC54611.ogg
14391,wesmea,[],"['call', 'song']",37.039,-101.9598,Sturnella neglecta,Western Meadowlark,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,5:30pm,https://www.xeno-canto.org/54617,wesmea/XC54617.ogg
14392,wesmea,[],"['call', 'life stage uncertain', 'sex uncertain', 'song', 'subsong']",50.7499,-120.5754,Sturnella neglecta,Western Meadowlark,Risto Milner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:00,https://www.xeno-canto.org/550666,wesmea/XC550666.ogg
14394,wesmea,[],"['adult', 'call', 'male', 'song']",35.1343,-119.8367,Sturnella neglecta,Western Meadowlark,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,6:47,https://www.xeno-canto.org/554560,wesmea/XC554560.ogg
14396,wesmea,['wesmea'],"['adult', 'call', 'male', 'song']",35.1343,-119.8367,Sturnella neglecta,Western Meadowlark,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,7:10,https://www.xeno-canto.org/554563,wesmea/XC554563.ogg
14400,wesmea,[],"['adult', 'male', 'song']",37.1566,-118.3271,Sturnella neglecta,Western Meadowlark,Ron Overholtz,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,09:30,https://www.xeno-canto.org/559010,wesmea/XC559010.ogg
14401,wesmea,[],"['adult', 'sex uncertain', 'song']",34.9477,-111.4802,Sturnella neglecta,Western Meadowlark,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:27,https://www.xeno-canto.org/570616,wesmea/XC570616.ogg
14403,wesmea,[],"['life stage uncertain', 'sex uncertain', 'song']",50.7201,-120.5251,Sturnella neglecta,Western Meadowlark,Risto Milner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,16:30,https://www.xeno-canto.org/573681,wesmea/XC573681.ogg
14406,wesmea,[],"['adult', 'call', 'male', 'song']",39.8337,-115.4181,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:28,https://www.xeno-canto.org/574375,wesmea/XC574375.ogg
14408,wesmea,[],"['adult', 'call']",40.9217,-115.0335,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:33,https://www.xeno-canto.org/574379,wesmea/XC574379.ogg
14409,wesmea,[],"['life stage uncertain', 'sex uncertain', 'song']",32.2603,-106.8258,Sturnella neglecta,Western Meadowlark,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,7:30,https://www.xeno-canto.org/577773,wesmea/XC577773.ogg
14411,wesmea,['calqua'],"['adult', 'male', 'song']",43.2644,-118.8443,Sturnella neglecta,Western Meadowlark,Peter Ward and Ken Hall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:30,https://www.xeno-canto.org/598459,wesmea/XC598459.ogg
14413,wesmea,['gamqua'],"['adult', 'call', 'sex uncertain', 'song']",31.34,-109.273,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:05,https://www.xeno-canto.org/607446,wesmea/XC607446.ogg
14414,wesmea,['snogoo'],"['adult', 'call', 'sex uncertain', 'song']",33.0838,-115.7096,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:04,https://www.xeno-canto.org/607447,wesmea/XC607447.ogg
14418,wesmea,[],"['adult', 'call', 'sex uncertain', 'song']",31.864,-109.047,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:22,https://www.xeno-canto.org/607454,wesmea/XC607454.ogg
14420,wesmea,[],"['adult', 'call', 'sex uncertain', 'song']",31.864,-109.047,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:39,https://www.xeno-canto.org/607458,wesmea/XC607458.ogg
14421,wesmea,[],"['adult', 'call', 'sex uncertain', 'song']",31.864,-109.047,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:29,https://www.xeno-canto.org/607461,wesmea/XC607461.ogg
14422,wesmea,"['gamqua', 'moudov']","['adult', 'call', 'sex uncertain', 'song']",32.084,-109.051,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:08,https://www.xeno-canto.org/607463,wesmea/XC607463.ogg
14423,wesmea,"['amewig', 'gamqua', 'moudov']","['adult', 'call', 'sex uncertain', 'song']",32.084,-109.051,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:17,https://www.xeno-canto.org/607464,wesmea/XC607464.ogg
14427,wesmea,[],"['adult', 'call', 'sex uncertain']",39.2888,-102.2597,Sturnella neglecta,Western Meadowlark,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:13,https://www.xeno-canto.org/613111,wesmea/XC613111.ogg
14429,wesmea,[],['call'],40.4412,-105.0411,Sturnella neglecta,Western Meadowlark,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,15:00,https://www.xeno-canto.org/621208,wesmea/XC621208.ogg
14431,wesmea,[],"['adult', 'call', 'male', 'sex uncertain', 'song']",31.34,-109.273,Sturnella neglecta,Western Meadowlark,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:08,https://www.xeno-canto.org/629303,wesmea/XC629303.ogg
14433,wesmea,[],"['adult', 'male', 'song']",41.645,-88.798,Sturnella neglecta,Western Meadowlark,Matt Wistrand,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:59,https://www.xeno-canto.org/638594,wesmea/XC638594.ogg
14435,wesmea,[],"['adult', 'call', 'female', 'male', 'rattle', 'song']",35.2711,-120.6913,Sturnella neglecta,Western Meadowlark,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:29,https://www.xeno-canto.org/644916,wesmea/XC644916.ogg
14436,wesmea,[],"['life stage uncertain', 'sex uncertain', 'song']",25.3293,-100.8531,Sturnella neglecta,Western Meadowlark,Leonardo Guzman Hernandez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:48,https://www.xeno-canto.org/659918,wesmea/XC659918.ogg
14437,wesmea,[],"['adult', 'male', 'song']",46.9544,-97.4279,Sturnella neglecta,Western Meadowlark,Keith Corliss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:30,https://www.xeno-canto.org/661340,wesmea/XC661340.ogg
14438,wesmea,[],"['adult', 'call', 'sex uncertain']",46.2806,-119.1191,Sturnella neglecta,Western Meadowlark,Whitney Neufeld-Kaiser,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,20:35,https://www.xeno-canto.org/663738,wesmea/XC663738.ogg
14439,wesmea,[],"['adult', 'call', 'male', 'song']",40.8123,-104.7428,Sturnella neglecta,Western Meadowlark,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,6:54,https://www.xeno-canto.org/664433,wesmea/XC664433.ogg
14440,wesmea,[],['song'],44.092,-95.059,Sturnella neglecta,Western Meadowlark,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0,4.0,17:19,https://www.xeno-canto.org/76505,wesmea/XC76505.ogg
